SYMBOL,dataset_corr_count
MOSPD2,4
MOSPD3,3
MOV10,6
MOV10L1,1
MOXD1,1
MPC1,4
MPC2,6
MPDZ,6
MPEG1,1
MPG,4
MPHOSPH10,5
MPHOSPH6,3
MPHOSPH8,4
MPHOSPH9,4
MPI,1
MPL,5
MPLKIP,6
MPP2,1
MPP3,2
MPP4,1
MPP5,6
MPP6,5
MPP7,2
MPPE1,6
MPPED1,1
MPPED2,2
MPRIP,4
MPST,6
MPV17,5
MPV17L,2
MPV17L2,5
MPZ,2
MPZL1,4
MPZL2,1
MPZL3,4
MR1,4
MRAS,3
MRC1,1
MRC2,3
MRE11,2
MREG,1
MRFAP1,5
MRFAP1L1,2
MRGBP,3
MRGPRX2,2
MRI1,2
MRM1,3
MRM2,5
MRNIP,3
MRO,1
MROH1,2
MROH6,1
MROH7,1
MROH8,7
MROH9,1
MRPL1,3
MRPL10,2
MRPL11,3
MRPL12,6
MRPL13,2
MRPL15,3
MRPL16,3
MRPL17,5
MRPL18,3
MRPL19,6
MRPL2,4
MRPL20,6
MRPL20-AS1,3
MRPL21,4
MRPL22,1
MRPL23,4
MRPL24,3
MRPL27,7
MRPL28,1
MRPL3,1
MRPL30,5
MRPL32,1
MRPL33,6
MRPL34,4
MRPL36,1
MRPL37,5
MRPL38,3
MRPL39,5
MRPL4,2
MRPL40,5
MRPL41,2
MRPL42,7
MRPL44,5
MRPL45,2
MRPL45P2,2
MRPL46,6
MRPL48,6
MRPL50,2
MRPL51,6
MRPL52,5
MRPL53,6
MRPL54,6
MRPL55,8
MRPL57,5
MRPL58,3
MRPS10,2
MRPS11,3
MRPS12,2
MRPS14,5
MRPS15,5
MRPS16,1
MRPS17,3
MRPS18A,3
MRPS18B,5
MRPS18C,1
MRPS21,5
MRPS22,5
MRPS23,2
MRPS24,4
MRPS25,6
MRPS26,5
MRPS27,5
MRPS28,7
MRPS30,6
MRPS30-DT,5
MRPS31,5
MRPS31P5,1
MRPS33,4
MRPS35,3
MRPS36,6
MRPS5,6
MRPS6,3
MRPS9,1
MRPS9-AS2,3
MRRF,7
MRS2,4
MRTFA,6
MRTFA-AS1,1
MRTFB,3
MRTO4,3
MRVI1,2
MRVI1-AS1,5
MS4A10,1
MS4A4A,1
MS4A7,1
MSANTD2,4
MSANTD3,4
MSANTD4,2
MSC,1
MSC-AS1,2
MSGN1,2
MSH2,3
MSH3,3
MSH5-SAPCD1,2
MSH6,6
MSI1,1
MSI2,2
MSL1,6
MSL2,6
MSL3,3
MSL3P1,1
MSLN,1
MSMB,1
MSMO1,4
MSMP,2
MSN,5
MSR1,2
MSRA,4
MSRB1,2
MSRB2,3
MSRB3,4
MSS51,1
MST1,4
MST1L,2
MST1P2,8
MST1R,1
MSTO1,1
MSTO2P,4
MSX1,2
MSX2,3
MT1E,4
MT1F,1
MT1G,1
MT1HL1,1
MT1M,1
MT1X,4
MT2A,2
MT4,2
MTA1,3
MTA2,4
MTA3,6
MTAP,4
MTBP,5
MTCH1,6
MTCH2,6
MTCL1,5
MTDH,6
MTERF1,1
MTERF2,3
MTERF3,4
MTERF4,5
MTF1,6
MTF2,6
MTFMT,3
MTFP1,1
MTFR1,3
MTFR1L,6
MTFR2,1
MTG1,5
MTG2,5
MTHFD1,1
MTHFD1L,4
MTHFD2,7
MTHFD2L,6
MTHFD2P1,1
MTHFR,5
MTHFS,6
MTHFSD,7
MTIF2,4
MTIF3,7
MTLN,5
MTM1,3
MTMR1,1
MTMR10,7
MTMR11,4
MTMR12,7
MTMR14,4
MTMR2,7
MTMR3,5
MTMR4,3
MTMR6,6
MTMR7,1
MTMR9,5
MTMR9LP,3
MTNR1B,1
MTO1,6
MTOR,5
MTPAP,2
MTPN,4
MTR,5
MTRES1,5
MTREX,6
MTRF1,3
MTRF1L,3
MTRNR2L3,2
MTRNR2L6,1
MTRNR2L8,1
MTRNR2L9,2
MTRR,5
MTSS1,4
MTSS2,2
MTTP,6
MTURN,3
MTUS1,2
MTUS2,1
MTX1,7
MTX2,6
MTX3,4
MUC1,5
MUC12,2
MUC4,1
MUC5AC,1
MUC5B,2
MUCL1,1
MUL1,6
MUS81,3
MUSK,2
MUTYH,8
MVB12A,2
MVB12B,3
MVD,4
MVK,1
MVP,2
MX1,3
MX2,1
MXD1,7
MXD3,2
MXD4,6
MXI1,4
MXRA5,1
MXRA7,3
MXRA8,3
MYADM,1
MYADML,1
MYBBP1A,3
MYBL1,5
MYBL2,3
MYBPC1,1
MYBPC2,1
MYBPH,1
MYC,4
MYCBP,3
MYCBP2,2
MYCBP2-AS1,5
MYCL,1
MYCT1,1
MYD88,3
MYDGF,5
MYEOV,2
MYH10,4
MYH14,1
MYH15,1
MYH16,1
MYH7B,1
MYH9,6
MYL10,1
MYL12A,5
MYL12B,7
MYL2,1
MYL4,3
MYL5,4
MYL6,7
MYL6B,5
MYL9,3
MYLIP,4
MYLK,3
MYLK-AS1,5
MYLK-AS2,1
MYLK3,1
MYLK4,1
MYLPF,7
MYMK,1
MYNN,8
MYO10,6
MYO15A,1
MYO15B,2
MYO16,2
MYO16-AS1,2
MYO18A,2
MYO18B,2
MYO1B,3
MYO1C,4
MYO1D,4
MYO1E,3
MYO1F,5
MYO1H,1
MYO3A,1
MYO3B,1
MYO3B-AS1,1
MYO5A,5
MYO5B,2
MYO5C,2
MYO6,4
MYO7A,2
MYO7B,1
MYO9A,6
MYO9B,4
MYOC,2
MYOCD,1
MYOF,4
MYOM2,3
MYOM3,1
MYORG,2
MYOSLID,1
MYOSLID-AS1,6
MYOT,1
MYOZ2,2
MYOZ3,1
MYPN,2
MYPOP,2
MYRF,2
MYRFL,1
MYRIP,1
MYSM1,6
MYT1,1
MYT1L,2
MYT1L-AS1,1
MYZAP,2
MZB1,1
MZF1,4
MZF1-AS1,5
MZT1,4
N4BP1,4
N4BP2,6
N4BP2L1,1
N4BP2L2,4
N6AMT1,6
NAA15,1
NAA16,6
NAA20,6
NAA25,5
NAA30,3
NAA35,6
NAA38,2
NAA40,3
NAA50,6
NAA60,5
NAA80,4
NAAA,2
NAALADL2,5
NAALADL2-AS1,1
NAALADL2-AS3,1
NAB1,4
NAB2,1
NABP1,4
NABP2,4
NACA,6
NACA2,1
NACA4P,2
NACC1,1
NACC2,3
NADK,5
NADK2,6
NADSYN1,1
NAE1,7
NAF1,5
NAGK,5
NAGLU,4
NAGPA,1
NAGPA-AS1,1
NAIF1,5
NALCN,2
NALT1,2
NAMA,1
NAMPT,7
NANOS3,6
NANP,6
NANS,5
NAP1L1,6
NAP1L2,2
NAP1L3,1
NAP1L4,6
NAP1L5,1
NAPA,4
NAPA-AS1,6
NAPB,2
NAPEPLD,6
NAPG,6
NAPRT,2
NAPSA,3
NAPSB,1
NARF,7
NARS1,6
NARS2,4
NASP,7
NAT1,1
NAT10,4
NAT14,4
NAT16,1
NAT8B,1
NAT9,2
NATD1,2
NAV1,2
NAV2,2
NAV3,3
NAXD,5
NAXE,5
NBAS,3
NBDY,1
NBEA,3
NBEAL1,4
NBEAL2,1
NBEAP1,2
NBL1,2
NBN,7
NBPF1,6
NBPF10,6
NBPF11,6
NBPF12,6
NBPF14,1
NBPF15,3
NBPF18P,1
NBPF20,3
NBPF25P,3
NBPF26,3
NBPF3,1
NBPF4,2
NBPF6,3
NBPF7,2
NBPF8,5
NBPF9,5
NBR1,1
NBR2,4
NCALD,1
NCAM1,1
NCAM2,1
NCAPD2,1
NCAPD3,1
NCAPG,2
NCAPG2,5
NCAPH,6
NCAPH2,6
NCBP1,2
NCBP2,2
NCBP2AS2,5
NCBP2L,1
NCBP3,3
NCDN,6
NCEH1,3
NCF1B,1
NCF1C,2
NCF2,1
NCF4,1
NCK1,1
NCK1-DT,3
NCK2,1
NCKAP1,6
NCKAP5,1
NCKAP5-AS2,1
NCKAP5L,1
NCKIPSD,4
NCL,6
NCLN,2
NCOA1,4
NCOA2,4
NCOA3,4
NCOA4,5
NCOA5,6
NCOA6,4
NCOA7,7
NCOA7-AS1,1
NCOR1,4
NCOR2,7
NCR3LG1,2
NCRNA00250,6
NCS1,1
NCSTN,1
NDC1,7
NDC80,7
NDE1,7
NDEL1,6
NDFIP1,7
NDFIP2,1
NDFIP2-AS1,2
NDOR1,4
NDP,1
NDRG1,4
NDRG2,1
NDRG3,4
NDST1,4
NDST1-AS1,3
NDST2,5
NDST3,1
NDUFA1,3
NDUFA10,6
NDUFA11,7
NDUFA12,5
NDUFA13,4
NDUFA4,5
NDUFA5,4
NDUFA6,1
NDUFA6-DT,6
NDUFA7,4
NDUFA9,3
NDUFAB1,5
NDUFAF1,3
NDUFAF3,7
NDUFAF4,4
NDUFAF4P1,1
NDUFAF5,3
NDUFAF6,4
NDUFAF7,5
NDUFAF8,2
NDUFB1,7
NDUFB10,2
NDUFB11,4
NDUFB2,6
NDUFB2-AS1,6
NDUFB3,4
NDUFB4,7
NDUFB5,6
NDUFB6,6
NDUFB7,4
NDUFB8,2
NDUFB9,4
NDUFC1,6
NDUFC2-KCTD14,5
NDUFS1,5
NDUFS2,6
NDUFS3,4
NDUFS4,3
NDUFS5,7
NDUFS6,4
NDUFS7,2
NDUFS8,3
NDUFV1,2
NDUFV2,6
NDUFV2-AS1,4
NDUFV3,5
NEAT1,3
NEB,1
NEBL,1
NECAB3,5
NECAP1,3
NECAP2,4
NECTIN1,4
NECTIN2,4
NECTIN3,3
NECTIN3-AS1,3
NECTIN4,2
NEDD1,6
NEDD4,5
NEDD4L,3
NEDD8,2
NEDD8-MDP1,5
NEDD9,2
NEGR1,5
NEIL1,1
NEIL2,4
NEIL3,1
NEK1,2
NEK10,1
NEK2,3
NEK3,6
NEK4,4
NEK5,1
NEK6,3
NEK7,6
NEK8,5
NEK9,6
NELFA,7
NELFB,3
NELFCD,5
NELFE,3
NEMF,3
NEMP1,5
NEMP2,7
NENF,2
NEO1,4
NEPRO,5
NES,2
NET1,2
NETO2,3
NEU1,2
NEU3,3
NEU4,1
NEURL1,1
NEURL1-AS1,1
NEURL1B,2
NEURL2,4
NEURL3,2
NEURL4,2
NEUROD2,3
NEXMIF,1
NEXN,5
NEXN-AS1,4
NF1,7
NF2,8
NFASC,1
NFAT5,6
NFATC1,5
NFATC2,5
NFATC2IP,6
NFATC3,4
NFATC4,3
NFE2L1,4
NFE2L2,6
NFE2L3,2
NFE4,1
NFIA,4
NFIA-AS1,2
NFIA-AS2,1
NFIB,4
NFIC,6
NFIL3,4
NFIX,5
NFKB1,7
NFKB2,3
NFKBIA,5
NFKBIB,5
NFKBID,2
NFKBIE,4
NFKBIL1,1
NFKBIZ,7
NFRKB,5
NFS1,1
NFU1,7
NFX1,6
NFXL1,1
NFYA,6
NFYB,5
NFYC,7
NFYC-AS1,7
NGB,1
NGDN,3
NGEF,4
NGF,1
NGF-AS1,2
NGLY1,3
NGRN,8
NHEJ1,5
NHLH2,1
NHLRC1,2
NHLRC2,6
NHLRC3,5
NHP2,2
NHS-AS1,2
NHSL1,2
NHSL2,1
NIBAN1,3
NIBAN2,5
NID1,3
NID2,1
NIFK,4
NIFK-AS1,5
NIN,4
NINJ1,6
NINJ2,3
NINJ2-AS1,2
NINL,3
NIP7,4
NIPA1,3
NIPA2,5
NIPAL1,2
NIPAL2,5
NIPBL,7
NIPSNAP1,3
NIPSNAP2,6
NIPSNAP3A,7
NIPSNAP3B,2
NISCH,3
NIT1,5
NIT2,4
NKAIN1,4
NKAIN2,1
NKAIN4,2
NKAP,7
NKAPP1,3
NKD1,1
NKILA,2
NKIRAS1,6
NKIRAS2,4
NKRF,3
NKTR,7
NKX2-2,1
NKX2-3,1
NKX2-4,1
NKX3-1,1
NKX3-2,1
NKX6-3,2
NLE1,2
NLGN1,4
NLGN2,1
NLGN3,3
NLGN4Y-AS1,2
NLK,3
NLN,2
NLRC3,1
NLRC4,1
NLRC5,3
NLRP1,5
NLRP14,3
NLRP3,2
NLRP6,1
NLRP8,1
NLRX1,6
NMBR,1
NMD3,6
NME1,2
NME2,4
NME3,1
NME4,1
NME6,6
NME7,7
NMI,6
NMNAT1,6
NMNAT2,2
NMNAT3,1
NMRAL1,1
NMRAL2P,1
NMRK1,6
NMT1,4
NMT2,3
NMUR1,1
NNMT,1
NNT-AS1,3
NOA1,2
NOB1,1
NOBOX,1
NOC2L,1
NOC3L,4
NOCT,5
NOD1,4
NOD2,1
NOG,1
NOL10,4
NOL11,3
NOL3,4
NOL4,1
NOL4L,3
NOL6,2
NOL7,4
NOL8,1
NOL9,5
NOLC1,3
NOM1,2
NOMO1,3
NOMO2,3
NONO,4
NOP10,4
NOP14,2
NOP14-AS1,5
NOP16,4
NOP2,5
NOP53,5
NOP56,4
NOP58,5
NOP9,1
NORAD,7
NOS1AP,3
NOS2,1
NOS3,1
NOSIP,3
NOSTRIN,1
NOTCH1,2
NOTCH2,6
NOTCH2NLA,1
NOTCH2NLB,5
NOTCH2NLC,4
NOTCH2NLR,6
NOTCH3,1
NOTCH4,6
NOVA1,2
NOVA2,1
NOX1,1
NOX3,2
NOX4,2
NOXA1,3
NOXO1,4
NPAP1L,1
NPAS2,4
NPAS2-AS1,1
NPAS3,3
NPB,1
NPC1,7
NPC2,4
NPDC1,3
NPEPL1,4
NPEPPS,5
NPEPPSP1,5
NPFFR2,1
NPHP1,3
NPHP3,4
NPHP3-ACAD11,5
NPHP4,4
NPIPA2,3
NPIPA3,3
NPIPB11,1
NPIPB12,1
NPIPB13,1
NPIPB2,4
NPIPB3,1
NPIPB4,1
NPIPB6,4
NPIPB9,3
NPL,2
NPLOC4,7
NPM1,5
NPM3,2
NPNT,2
NPPA-AS1,1
NPPB,1
NPR1,1
NPR2,2
NPR3,1
NPRL2,6
NPRL3,4
NPSR1,1
NPSR1-AS1,1
NPTN,5
NPTX1,7
NPVF,1
NPW,4
NPY,1
NPY4R,1
NQO1,4
NQO2,5
NR0B1,1
NR0B2,1
NR1D1,3
NR1D2,4
NR1H2,6
NR1H3,4
NR1I2,1
NR2C1,7
NR2C2AP,2
NR2E3,1
NR2F1-AS1,2
NR2F2,1
NR2F2-AS1,1
NR2F6,1
NR3C1,5
NR3C2,3
NR4A1,3
NR4A2,6
NR4A3,2
NR5A2,1
NR6A1,3
NRAD1,1
NRADDP,2
NRAP,1
NRARP,1
NRAS,5
NRAV,1
NRBF2,7
NRBP1,6
NRBP2,2
NRCAM,2
NRDC,5
NRDE2,2
NREP,4
NREP-AS1,1
NRF1,5
NRG1,1
NRG1-IT3,1
NRG2,1
NRG3,1
NRGN,1
NRIP1,4
NRIP3,1
NRL,4
NRM,1
NRN1,1
NRP1,3
NRP2,1
NRROS,1
NRSN1,1
NRSN2,5
NRSN2-AS1,4
NRTN,4
NRXN1,1
NRXN2,1
NRXN3,1
NSA2,2
NSD1,4
NSD2,6
NSD3,5
NSDHL,3
NSF,3
NSFL1C,4
NSFP1,3
NSL1,1
NSMAF,7
NSMCE1,4
NSMCE1-DT,4
NSMCE2,6
NSMCE3,3
NSMCE4A,7
NSMF,2
NSRP1,5
NSUN2,6
NSUN4,7
NSUN5,1
NSUN5P1,1
NSUN5P2,3
NSUN6,5
NSUN7,2
NT5C,4
NT5C1A,1
NT5C1B,1
NT5C2,6
NT5C3A,5
NT5C3B,2
NT5DC1,6
NT5DC2,1
NT5DC3,6
NT5DC4,3
NT5E,3
NT5M,2
NTAN1,4
NTF3,2
NTF4,1
NTHL1,1
NTM,2
NTM-AS1,2
NTMT1,7
NTN4,2
NTNG1,1
NTNG2,1
NTPCR,5
NTRK1,1
NTRK2,1
NTRK3,2
NTSR1,3
NUAK1,5
NUAK2,3
NUB1,1
NUBP1,6
NUBP2,4
NUBPL,3
NUCB1,3
NUCB2,6
NUCKS1,5
NUDC,5
NUDCD1,3
NUDCD2,6
NUDCD3,8
NUDT1,1
NUDT11,1
NUDT12,3
NUDT13,1
NUDT14,1
NUDT15,6
NUDT16,5
NUDT16L1,2
NUDT16P1,1
NUDT17,4
NUDT18,6
NUDT19,4
NUDT2,5
NUDT21,2
NUDT3,5
NUDT4,7
NUDT4B,7
NUDT5,4
NUDT6,3
NUDT7,2
NUDT8,4
NUDT9,4
NUF2,3
NUFIP1,5
NUFIP2,6
NUMA1,4
NUMB,2
NUMBL,4
NUP107,1
NUP133,4
NUP153,1
NUP155,4
NUP160,7
NUP188,5
NUP205,6
NUP210,3
NUP210L,1
NUP214,7
NUP35,5
NUP37,4
NUP42,5
NUP43,3
NUP50,6
NUP50-DT,3
NUP54,6
NUP58,4
NUP85,6
NUP88,3
NUP93,2
NUP98,3
NUPR1,4
NUS1,2
NUSAP1,6
NUTF2,3
NUTM1,4
NUTM2A,1
NUTM2A-AS1,1
NUTM2B-AS1,5
NUTM2E,2
NVL,4
NWD1,2
NXF1,4
NXN,2
NXNL2,1
NXPE2,1
NXPE3,4
NXT1,6
NXT2,3
NYAP1,1
NYAP2,1
NYNRIN,1
NYX,1
OACYLP,1
OAF,2
OARD1,5
OAS1,1
OAS2,4
OAS3,3
OASL,2
OAT,3
OAZ1,5
OAZ2,5
OAZ3,4
OBI1,4
OBI1-AS1,1
OBSCN,2
OBSL1,4
OCA2,1
OCEL1,4
OCIAD1,6
OCIAD2,2
OCLN,3
OCRL,5
OCSTAMP,1
ODC1,4
ODC1-DT,4
ODF1,2
ODF2,5
ODF2L,4
ODF3B,2
ODR4,7
OFD1,1
OGA,6
OGDH,6
OGFR,4
OGFR-AS1,3
OGFRL1,6
OGFRP1,4
OGG1,3
OGN,1
OGT,2
OIP5,5
OIP5-AS1,4
OIT3,1
OLA1,6
OLFM1,1
OLFM2,1
OLFM3,1
OLFML2A,1
OLFML2B,2
OLMALINC,6
OLR1,3
OMA1,6
OMD,1
OMG,1
ONECUT3,1
OOEP,2
OPA1,7
OPA3,3
OPCML,1
OPHN1,4
OPLAH,2
OPN3,2
OPTC,3
OPTN,4
OR10AD1,3
OR10G3,2
OR10J1,1
OR10P1,1
OR10S1,1
OR10T2,1
OR10W1,1
OR13G1,2
OR1D5,2
OR1J1,2
OR1K1,1
OR1L6,1
OR2A1-AS1,3
OR2A4,1
OR2A7,1
OR2AG2,1
OR2B11,1
OR2K2,1
OR2L8,1
OR2S2,1
OR2V2,1
OR2W3,1
OR2W5,1
OR4B1,1
OR4D9,5
OR4E1,1
OR4F16,1
OR4F5,1
OR4N2,1
OR51B4,1
OR51D1,1
OR51F1,1
OR51F2,1
OR52K1,1
OR56B4,1
OR5AK4P,2
OR5B17,1
OR6B1,1
OR6C76,4
OR6M1,1
OR6Q1,3
OR7E2P,1
OR7E47P,2
OR7E91P,1
OR7G3,1
OR8A1,1
OR9Q1,2
ORAI1,4
ORAI2,2
ORAI3,4
ORC1,7
ORC2,5
ORC3,4
ORC4,2
ORC5,3
ORC6,6
ORMDL1,5
ORMDL2,3
ORMDL3,2
OS9,4
OSBP,5
OSBP2,3
OSBPL10,4
OSBPL11,4
OSBPL1A,4
OSBPL2,4
OSBPL3,2
OSBPL5,3
OSBPL6,5
OSBPL7,1
OSBPL8,6
OSBPL9,5
OSCAR,1
OSCP1,6
OSER1-DT,5
OSGEP,6
OSGEPL1,5
OSGEPL1-AS1,4
OSGIN1,3
OSGIN2,5
OSMR,6
OSMR-AS1,1
OSR1,1
OST4,3
OSTC,8
OSTCP1,1
OSTF1,6
OSTM1,6
OSTM1-AS1,3
OSTN,1
OSTN-AS1,1
OTC,1
OTOAP1,2
OTOF,1
OTOGL,3
OTOL1,2
OTOS,3
OTP,1
OTUB1,6
OTUB2,1
OTUD1,4
OTUD3,5
OTUD4,5
OTUD5,4
OTUD6B-AS1,4
OTUD7A,2
OTUD7B,5
OTULIN,4
OTULINL,3
OTX1,1
OVAAL,1
OVCA2,4
OVCH1-AS1,1
OVOL2,1
OVOS2,1
OXA1L,4
OXCT1,1
OXCT1-AS1,6
OXLD1,6
OXNAD1,3
OXR1,6
OXSM,4
OXSR1,8
OXTR,1
P2RX1,1
P2RX4,5
P2RX5,1
P2RX6,1
P2RX7,1
P2RY1,2
P2RY12,1
P2RY2,1
P2RY6,1
P3H1,3
P3H2,1
P3H3,3
P3H4,2
P4HA1,6
P4HA2,3
P4HA2-AS1,1
P4HA3,2
P4HB,8
P4HTM,7
PA2G4,6
PAAF1,2
PABPC1,4
PABPC1L,2
PABPC1L2A,1
PABPC1L2B,1
PABPC1P2,1
PABPC4,5
PABPC4L,1
PABPC5-AS1,3
PABPN1,6
PACC1,2
PACERR,3
PACRG,4
PACRG-AS1,2
PACRGL,3
PACS1,6
PACS2,4
PACSIN1,1
PACSIN2,5
PACSIN3,5
PADI1,1
PADI2,1
PADI4,1
PADI6,1
PAF1,5
PAFAH1B1,6
PAFAH1B2,4
PAFAH2,5
PAG1,2
PAGE2B,1
PAGR1,4
PAICS,6
PAIP1,7
PAIP2,7
PAIP2B,4
PAK1,1
PAK1IP1,2
PAK2,6
PAK3,1
PAK4,5
PAK6,1
PALB2,4
PALD1,1
PALLD,2
PALM,2
PALM2AKAP2,2
PALMD,2
PAM,4
PAM16,2
PAMR1,1
PAN2,5
PAN3,6
PANK1,4
PANK2,6
PANK3,7
PANK4,3
PANO1,3
PANX1,6
PANX2,1
PAPLN,1
PAPOLA,8
PAPOLG,6
PAPPA2,1
PAPSS1,3
PAPSS2,4
PAQR3,1
PAQR5,2
PAQR7,3
PAQR8,3
PARD3,4
PARD3-AS1,3
PARD3B,3
PARD6A,3
PARD6B,3
PARD6G,2
PARD6G-AS1,1
PARG,2
PARK7,6
PARL,1
PARM1,2
PARN,3
PARP1,4
PARP10,4
PARP11,3
PARP12,4
PARP14,6
PARP15,1
PARP16,4
PARP2,5
PARP3,6
PARP4,5
PARP6,2
PARP8,5
PARP9,3
PARPBP,4
PARS2,4
PART1,1
PARTICL,6
PARVA,6
PARVB,1
PASK,1
PATE2,1
PATJ,5
PATL1,7
PATL2,5
PATZ1,4
PAUPAR,1
PAWR,3
PAX5,1
PAX8,3
PAX8-AS1,3
PAX9,1
PAXBP1,4
PAXBP1-AS1,1
PAXIP1,4
PAXIP1-AS1,6
PAXIP1-AS2,2
PAXX,3
PBDC1,3
PBK,3
PBLD,5
PBOV1,1
PBRM1,5
PBX1,1
PBX2,4
PBX3,2
PBX4,1
PBXIP1,1
PC,3
PCA3,2
PCAT1,2
PCAT14,6
PCAT19,1
PCAT2,1
PCAT29,2
PCAT4,1
PCAT5,1
PCAT6,1
PCAT7,1
PCBD1,4
PCBD2,6
PCBP1-AS1,6
PCBP2,7
PCBP3,2
PCBP4,3
PCCA,4
PCCA-AS1,1
PCCA-DT,1
PCCB,6
PCDH1,5
PCDH15,1
PCDH18,2
PCDH19,1
PCDH7,1
PCDH8,1
PCDH9,2
PCDHA6,1
PCDHAC1,1
PCDHAC2,1
PCDHB1,2
PCDHB2,2
PCDHB5,1
PCDHGA1,3
PCDHGA11,1
PCDHGA12,1
PCDHGA7,1
PCDHGB5,1
PCDHGB7,1
PCDHGC3,4
PCED1A,2
PCED1B,2
PCF11,6
PCGEM1,1
PCGF1,6
PCGF2,2
PCGF3,6
PCGF5,4
PCGF6,6
PCID2,6
PCIF1,7
PCK2,6
PCLAF,1
PCLO,1
PCM1,6
PCMT1,2
PCMTD1,5
PCMTD2,5
PCNA,4
PCNP,5
PCNT,7
PCNX1,6
PCNX2,4
PCNX3,4
PCNX4,6
PCOLCE,1
PCOLCE-AS1,1
PCOLCE2,1
PCOTH,5
PCSK1,2
PCSK4,1
PCSK5,2
PCSK6,1
PCSK7,2
PCTP,4
PCYOX1,3
PCYOX1L,3
PCYT1A,5
PCYT2,3
PDAP1,6
PDC,1
PDCD1,2
PDCD10,5
PDCD11,3
PDCD1LG2,3
PDCD2,4
PDCD2L,1
PDCD4,6
PDCD5,3
PDCD6,4
PDCD6IP,6
PDCD6IPP2,1
PDCD7,5
PDCL,5
PDCL3,7
PDE10A,1
PDE11A,1
PDE12,5
PDE1A,2
PDE1B,1
PDE1C,1
PDE2A,1
PDE3A,1
PDE3B,2
PDE4A,1
PDE4B,3
PDE4D,2
PDE4DIP,3
PDE4DIPP1,1
PDE5A,1
PDE6D,3
PDE6G,1
PDE7A,7
PDE7B,2
PDE8A,5
PDE8B,2
PDF,6
PDGFA,2
PDGFB,2
PDGFC,5
PDGFRA,6
PDGFRB,1
PDGFRL,1
PDHA1,1
PDHB,5
PDHX,6
PDIA3,5
PDIA3P1,1
PDIA4,6
PDIA5,1
PDIA6,5
PDIK1L,4
PDK1,5
PDK2,3
PDK3,1
PDK4,3
PDLIM1,2
PDLIM2,1
PDLIM3,2
PDLIM4,3
PDLIM5,5
PDLIM7,5
PDP1,4
PDP2,1
PDPK1,3
PDPN,3
PDPR,4
PDRG1,2
PDS5A,8
PDS5B,3
PDSS1,5
PDSS2,6
PDXDC1,6
PDXDC2P-NPIPB14P,5
PDXK,6
PDXP,2
PDZD11,1
PDZD2,2
PDZD7,5
PDZD8,6
PDZK1IP1,1
PDZRN3,1
PDZRN4,1
PEA15,6
PEAK1,4
PEAR1,2
PEBP1,2
PEBP4,3
PECAM1,1
PECR,1
PEF1,8
PEG10,4
PEG3,2
PELI1,6
PELI2,3
PELI3,1
PELO,4
PELP1,4
PEMT,4
PEPD,2
PER1,3
PER2,2
PER3,3
PERCC1,1
PERM1,1
PERP,4
PES1,6
PET100,3
PET117,6
PEX1,4
PEX10,4
PEX11B,6
PEX11G,4
PEX12,2
PEX14,3
PEX16,4
PEX19,5
PEX2,5
PEX26,5
PEX5,4
PEX6,4
PEX7,4
PF4,1
PFAS,4
PFDN1,2
PFDN2,3
PFDN4,6
PFDN5,3
PFDN6,1
PFKFB2,1
PFKFB3,4
PFKFB4,1
PFKL,5
PFKM,1
PFKP,4
PFN1,4
PFN2,3
PFN4,6
PGAM1P5,1
PGAM5,4
PGAP1,4
PGAP2,7
PGAP4,3
PGAP6,3
PGBD2,5
PGBD5,1
PGD,4
PGF,2
PGGHG,1
PGGT1B,4
PGK1,4
PGLYRP2,1
PGM1,5
PGM2,4
PGM2L1,4
PGM3,4
PGM5,1
PGM5P2,3
PGM5P4,1
PGP,5
PGPEP1,4
PGR,1
PGRMC1,3
PGRMC2,5
PGS1,6
PHACTR1,1
PHACTR2,4
PHACTR2-AS1,1
PHACTR4,5
PHAX,4
PHB,1
PHB2,2
PHC1,4
PHC2,5
PHC3,7
PHETA1,2
PHETA2,5
PHEX-AS1,1
PHF1,8
PHF10,5
PHF11,2
PHF12,3
PHF13,6
PHF14,7
PHF19,5
PHF2,6
PHF20,4
PHF20L1,6
PHF21A,3
PHF21B,1
PHF23,2
PHF3,8
PHF5A,7
PHF6,4
PHF7,7
PHF8,1
PHGDH,4
PHIP,4
PHKA1,2
PHKA2,3
PHKA2-AS1,1
PHKB,5
PHKG2,3
PHLDA1,3
PHLDA2,4
PHLDA3,3
PHLDB1,2
PHLDB2,4
PHLDB3,3
PHLPP1,5
PHLPP2,2
PHOSPHO2,3
PHOSPHO2-KLHL23,4
PHPT1,5
PHRF1,6
PHTF1,6
PHTF2,4
PHYH,5
PHYHIP,3
PHYKPL,6
PI16,2
PI4K2A,3
PI4K2B,6
PI4KA,4
PI4KAP1,2
PI4KAP2,1
PI4KB,5
PIAS1,4
PIAS2,3
PIAS3,7
PIAS4,7
PIBF1,2
PICALM,1
PICART1,3
PICK1,6
PICSAR,3
PID1,1
PIDD1,6
PIEZO1,4
PIEZO2,2
PIF1,1
PIFO,3
PIGA,5
PIGB,6
PIGBOS1,6
PIGC,6
PIGF,6
PIGH,3
PIGK,5
PIGL,5
PIGM,4
PIGN,3
PIGO,7
PIGP,6
PIGQ,3
PIGS,3
PIGT,4
PIGU,4
PIGV,7
PIGW,5
PIGX,6
PIGY,1
PIGY-DT,5
PIGZ,3
PIH1D1,2
PIH1D2,5
PIK3AP1,1
