SYMBOL,dataset_corr_count
PLEKHA1,2
PLEKHA2,1
PLEKHA3,2
PLEKHA5,2
PLEKHA6,2
PLEKHA7,1
PLEKHA8,1
PLEKHB2,1
PLEKHF1,2
PLEKHF2,1
PLEKHG1,1
PLEKHG2,1
PLEKHG3,2
PLEKHG4,2
PLEKHG4B,1
PLEKHG5,1
PLEKHG6,2
PLEKHG7,1
PLEKHH1,1
PLEKHH2,1
PLEKHH3,1
PLEKHM1,1
PLEKHM1P1,1
PLEKHM2,1
PLEKHM3,1
PLEKHN1,2
PLEKHO1,1
PLEKHO2,3
PLEKHS1,1
PLGRKT,1
PLIN1,2
PLIN2,2
PLK1,1
PLK2,1
PLK4,1
PLLP,1
PLOD1,1
PLOD2,1
PLOD3,1
PLP2,2
PLPBP,1
PLPP1,2
PLPP2,1
PLPP3,2
PLPP4,1
PLPP5,1
PLPP6,2
PLPP7,1
PLPPR1,1
PLS1,1
PLS3,2
PLSCR1,1
PLSCR2,1
PLSCR4,3
PLSCR5,1
PLXDC1,1
PLXDC2,2
PLXNA1,2
PLXNA2,2
PLXNA3,2
PLXNA4,2
PLXNB1,1
PLXNB2,3
PLXNB3,1
PLXNC1,3
PLXND1,2
PM20D2,1
PMAIP1,1
PMCH,1
PMEL,1
PMEPA1,1
PMF1-BGLAP,1
PML,1
PMM2,1
PMP2,1
PMP22,1
PMPCA,1
PMS1,1
PMS2,1
PNCK,1
PNISR,1
PNKD,2
PNKP,1
PNN,1
PNO1,2
PNOC,1
PNP,3
PNPLA2,4
PNPLA4,2
PNPLA5,1
PNPLA6,3
PNPLA8,1
PNPT1,1
PNRC1,2
PNRC2,1
POC1A,3
POC1B,1
POC1B-AS1,1
POC1B-GALNT4,3
POC5,1
PODNL1,1
PODXL,1
POFUT1,1
POFUT2,1
POGK,3
POGLUT1,1
POGLUT3,1
POGZ,1
POLA1,2
POLA2,2
POLB,1
POLD1,2
POLD2,1
POLD3,1
POLD4,3
POLDIP2,2
POLE,1
POLE2,2
POLG,1
POLG2,3
POLH,1
POLI,1
POLK,1
POLL,2
POLM,2
POLR1A,2
POLR1C,2
POLR1D,1
POLR1E,1
POLR2B,3
POLR2C,2
POLR2F,2
POLR2G,2
POLR2H,1
POLR2I,3
POLR2J,2
POLR2J2,1
POLR2J4,1
POLR2K,2
POLR2L,2
POLR2M,1
POLR3A,2
POLR3B,2
POLR3C,1
POLR3G,2
POLR3H,2
POLR3K,2
POLRMT,1
POM121,2
POM121C,2
POM121L12,1
POM121L9P,2
POMC,1
POMGNT1,1
POMGNT2,1
POMK,1
POMP,1
POMT1,1
POMT2,1
POMZP3,2
POP1,2
POP4,2
POP5,1
POP7,1
POPDC2,2
POPDC3,1
POR,1
PORCN,2
POT1-AS1,1
POTEE,1
POTEF,1
POTEG,1
POTEJ,1
POTEM,2
POU1F1,1
POU2F1,2
POU2F2,1
POU2F3,1
POU3F1,1
POU4F1,1
POU5F1,1
POU5F1P4,1
POU5F2,1
POU6F1,2
POU6F2,1
PP2672,1
PP2D1,2
PP7080,1
PPA1,1
PPA2,1
PPAN,3
PPARA,1
PPARD,1
PPARG,1
PPARGC1B,1
PPAT,2
PPCDC,2
PPCS,1
PPDPFL,1
PPEF1,1
PPEF2,1
PPFIA1,1
PPFIA2,1
PPFIA3,1
PPFIA4,2
PPFIBP1,2
PPFIBP2,1
PPHLN1,2
PPIA,1
PPIB,1
PPIC,1
PPID,3
PPIE,1
PPIF,1
PPIG,1
PPIH,2
PPIL1,1
PPIL2,1
PPIL3,1
PPIL4,1
PPIL6,2
PPIP5K1,1
PPIP5K2,1
PPL,2
PPM1A,2
PPM1B,3
PPM1D,1
PPM1F,1
PPM1G,2
PPM1H,1
PPM1K,1
PPM1K-DT,1
PPM1L,1
PPM1M,3
PPOX,2
PPP1CA,2
PPP1CB,1
PPP1CC,1
PPP1R10,2
PPP1R11,1
PPP1R12A,1
PPP1R12A-AS1,1
PPP1R12B,1
PPP1R12C,1
PPP1R13B,1
PPP1R13L,2
PPP1R14B-AS1,2
PPP1R15A,1
PPP1R15B,1
PPP1R16A,2
PPP1R16B,1
PPP1R18,2
PPP1R1B,3
PPP1R1C,2
PPP1R2,2
PPP1R21,1
PPP1R26,1
PPP1R26-AS1,1
PPP1R2P2,1
PPP1R35,1
PPP1R36,1
PPP1R3B,1
PPP1R3C,1
PPP1R3D,1
PPP1R3E,2
PPP1R3G,1
PPP1R7,1
PPP1R8,1
PPP1R9A,2
PPP1R9B,1
PPP2CA,2
PPP2CB,1
PPP2R1A,2
PPP2R1B,2
PPP2R2A,1
PPP2R2B,1
PPP2R2C,1
PPP2R2D,3
PPP2R3A,1
PPP2R3B,1
PPP2R5A,1
PPP2R5C,2
PPP2R5D,1
PPP2R5E,1
PPP3CA,2
PPP3CB,1
PPP3CB-AS1,1
PPP3CC,2
PPP3R1,2
PPP4C,1
PPP4R1-AS1,1
PPP4R1L,1
PPP4R2,1
PPP4R3A,2
PPP4R3B,2
PPP4R4,1
PPP5C,2
PPP5D1,1
PPP6C,1
PPP6R1,1
PPP6R2,2
PPP6R3,1
PPRC1,1
PPT1,1
PPTC7,2
PPWD1,2
PQBP1,2
PRAC1,1
PRAF2,1
PRAG1,2
PRAM1,1
PRC1,1
PRCC,1
PRCD,1
PRCP,1
PRDM1,2
PRDM10,1
PRDM11,2
PRDM13,1
PRDM15,1
PRDM16,1
PRDM2,2
PRDM4,1
PRDM5,3
PRDM7,2
PRDM8,1
PRDM9,1
PRDX1,1
PRDX3,1
PRDX4,1
PRDX5,1
PRELID1,2
PRELID2,3
PRELID3A,4
PRELP,2
PREP,2
PREX1,2
PREX2,2
PRF1,1
PRICKLE1,1
PRICKLE2,2
PRICKLE2-AS3,1
PRICKLE3,1
PRICKLE4,1
PRIM1,2
PRIM2,2
PRIMA1,1
PRIMPOL,1
PRKAA1,2
PRKAB1,3
PRKAB2,1
PRKACA,2
PRKACB,2
PRKACG,1
PRKAG1,2
PRKAG2,2
PRKAG2-AS1,1
PRKAG3,1
PRKAR1A,2
PRKAR2A,1
PRKAR2A-AS1,2
PRKAR2B,1
PRKCA,1
PRKCA-AS1,1
PRKCB,1
PRKCD,1
PRKCE,4
PRKCH,2
PRKCI,2
PRKCSH,2
PRKCZ,3
PRKD1,2
PRKD2,2
PRKD3,1
PRKDC,2
PRKG1,2
PRKG1-AS1,1
PRKG2,2
PRKN,1
PRKRA,2
PRKRIP1,1
PRKX,1
PRKY,1
PRL,1
PRLR,1
PRMT1,1
PRMT2,1
PRMT3,1
PRMT5,1
PRMT5-AS1,1
PRMT6,1
PRMT7,1
PRMT9,2
PRNCR1,1
PRNP,1
PRNT,2
PRO1804,1
PROCA1,1
PROCR,2
PROK1,1
PROK2,1
PROM2,1
PRORP,1
PRORSD1P,1
PROS1,5
PROSER1,1
PROSER2-AS1,1
PROX1,1
PROZ,1
PRPF19,1
PRPF3,2
PRPF38A,1
PRPF38B,1
PRPF39,1
PRPF4,1
PRPF40A,1
PRPF4B,1
PRPF6,1
PRPF8,1
PRPH,1
PRPS1,2
PRPS1L1,1
PRPS2,2
PRPSAP1,2
PRR12,1
PRR13,2
PRR14L,1
PRR15,1
PRR15L,2
PRR16,1
PRR19,1
PRR20E,1
PRR26,1
PRR34-AS1,1
PRR5L,2
PRR7-AS1,1
PRRC1,2
PRRC2A,1
PRRC2B,1
PRRC2C,2
PRRG1,1
PRRG2,1
PRRT1B,2
PRRT3,1
PRRT3-AS1,1
PRRX1,1
PRRX2-AS1,1
PRSS12,1
PRSS2,1
PRSS23,2
PRSS27,1
PRSS38,1
PRSS42P,1
PRSS48,1
PRTG,1
PRUNE2,2
PRX,1
PRXL2A,2
PRXL2B,1
PRXL2C,1
PSAP,1
PSAT1,2
PSCA,1
PSD,1
PSD2,2
PSD3,1
PSD4,1
PSEN1,2
PSEN2,1
PSG1,1
PSG10P,1
PSG11,1
PSG2,1
PSG3,1
PSG4,1
PSG5,1
PSG6,1
PSG8,2
PSG8-AS1,1
PSG9,1
PSIP1,1
PSKH2,1
PSMA2,1
PSMA3,1
PSMA4,1
PSMA5,1
PSMA6,2
PSMA7,2
PSMB1,1
PSMB10,1
PSMB2,1
PSMB3,1
PSMB4,2
PSMB7,2
PSMB8,2
PSMB8-AS1,1
PSMB9,2
PSMC1,1
PSMC2,1
PSMC3IP,2
PSMC4,3
PSMC6,1
PSMD1,1
PSMD10,1
PSMD12,1
PSMD14,1
PSMD2,1
PSMD3,2
PSMD5,1
PSMD6,3
PSMD7,1
PSMD8,3
PSMD9,1
PSME3,2
PSME3IP1,3
PSME4,1
PSMG1,1
PSMG2,1
PSMG3-AS1,1
PSMG4,2
PSORS1C1,1
PSORS1C3,1
PSPC1,1
PSPH,1
PSRC1,1
PSTK,1
PSTPIP1,1
PSTPIP2,1
PTAFR,1
PTAR1,2
PTBP1,1
PTBP2,1
PTBP3,2
PTCD2,1
PTCH1,3
PTCH2,1
PTCHD4,1
PTCSC1,1
PTCSC2,1
PTCSC3,1
PTDSS1,1
PTDSS2,2
PTEN,2
PTER,2
PTGDR,1
PTGER2,2
PTGER3,1
PTGER4,1
PTGES,2
PTGES3,1
PTGES3L,2
PTGFR,1
PTGFRN,1
PTGIR,1
PTGIS,1
PTGR1,2
PTGS1,1
PTGS2,1
PTH1R,1
PTHLH,1
PTK2,1
PTK2B,1
PTK6,1
PTK7,2
PTMA,3
PTMS,2
PTOV1,1
PTP4A2,2
PTP4A3,2
PTPA,3
PTPDC1,1
PTPMT1,1
PTPN1,2
PTPN12,1
PTPN13,3
PTPN14,2
PTPN18,3
PTPN2,1
PTPN20,1
PTPN21,1
PTPN23,1
PTPN3,2
PTPN4,1
PTPN7,1
PTPN9,1
PTPRA,1
PTPRB,1
PTPRC,1
PTPRD,1
PTPRE,1
PTPRF,1
PTPRG,2
PTPRH,1
PTPRJ,2
PTPRK,1
PTPRM,2
PTPRN2,2
PTPRO,1
PTPRQ,1
PTPRR,1
PTPRS,2
PTRH1,1
PTRH2,3
PTRHD1,1
PTS,1
PTTG1IP,3
PUDP,1
PUF60,1
PUM1,1
PUM2,1
PUM3,4
PURA,2
PURB,1
PURG,1
PUS1,1
PUS3,1
PUS7,1
PUS7L,1
PUSL1,3
PVR,1
PVT1,4
PWP1,1
PWP2,2
PWWP2A,2
PWWP2B,1
PWWP3A,1
PXDC1,2
PXDN,2
PXDNL,1
PXK,2
PXMP4,1
PXN,1
PXYLP1,3
PYCR1,1
PYCR2,1
PYCR3,1
PYGB,1
PYGL,4
PYGM,1
PYGO1,2
PYM1,2
PYROXD2,1
PYY2,1
QARS1,2
QDPR,2
QKI,2
QPCT,2
QPCTL,3
QRICH1,1
QRSL1,1
QSER1,1
QSOX1,3
QSOX2,1
QTRT1,1
QTRT2,1
R3HCC1,1
R3HDM1,1
R3HDM2,2
R3HDM4,2
RAB10,1
RAB11A,1
RAB11FIP1,1
RAB11FIP3,1
RAB11FIP4,1
RAB11FIP5,3
RAB12,1
RAB13,2
RAB14,1
RAB15,2
RAB17,1
RAB18,1
RAB19,2
RAB1A,1
RAB21,2
RAB22A,1
RAB23,1
RAB24,1
RAB27A,1
RAB27B,1
RAB28,1
RAB2A,1
RAB2B,1
RAB30,1
RAB30-DT,1
RAB31,1
RAB32,1
RAB33A,1
RAB33B,1
RAB34,2
RAB35,1
RAB3B,3
RAB3C,1
RAB3D,1
RAB3GAP1,1
RAB3GAP2,1
RAB3IL1,1
RAB40A,1
RAB40B,1
RAB40C,2
RAB43,2
RAB5B,2
RAB5C,1
RAB5IF,1
RAB7A,1
RAB8B,2
RAB9A,1
RABAC1,1
RABEP1,1
RABEP2,1
RABEPK,1
RABGAP1,1
RABGAP1L-DT,2
RABGEF1,3
RABGGTA,1
RABGGTB,2
RABIF,1
RABL2B,1
RABL3,1
RABL6,2
RAC2,1
RAC3,1
RACGAP1,1
RACK1,1
RAD1,3
RAD18,1
RAD21L1,1
RAD23A,1
RAD23B,1
RAD50,1
RAD51AP1,1
RAD51AP2,1
RAD51B,2
RAD51C,1
RAD51D,1
RAD52,1
RAD54B,2
RAD54L,3
RAD54L2,1
RAD9A,1
RADIL,1
RAET1E-AS1,1
RAET1G,1
RAET1K,2
RAF1,3
RAI1,2
RAI1-AS1,2
RAI14,2
RALA,2
RALB,3
RALBP1,1
RALGAPA1,2
RALGAPA2,2
RALGAPB,1
RALGDS,2
RALGPS1,2
RALGPS2,1
RALY,1
RALY-AS1,1
RAMP1,1
RAMP2,1
RAN,3
RANBP10,1
RANBP17,2
RANBP2,1
RANBP3,2
RANBP3L,1
RANBP6,2
RANBP9,2
RANGAP1,2
RANGRF,1
RAP1A,1
RAP1B,2
RAP1GAP,1
RAP1GAP2,2
RAP1GDS1,1
RAP2A,1
RAP2B,3
RAP2C-AS1,1
RAPGEF1,2
RAPGEF2,4
RAPGEF3,2
RAPGEF4,1
RAPGEF4-AS1,1
RAPGEF5,2
RAPGEF6,2
RAPGEFL1,2
RAPH1,1
RARA,2
RARB,2
RARG,1
RARRES1,1
RARRES2,1
RARS1,1
RASA1,1
RASA2,2
RASA3,3
RASA4,1
RASA4B,1
RASA4DP,1
RASAL2,1
RASAL2-AS1,2
RASAL3,1
RASD1,2
RASD2,1
RASEF,1
RASGEF1B,2
RASGRF1,1
RASGRF2-AS1,1
RASGRP1,1
RASGRP2,1
RASGRP3,2
RASIP1,1
RASL11A,2
RASL11B,2
RASSF1,1
RASSF1-AS1,1
RASSF10,1
RASSF2,1
RASSF3,2
RASSF5,1
RASSF6,1
RASSF8,1
RASSF8-AS1,1
RASSF9,2
RAVER1,1
RAVER2,2
RB1,1
RB1-DT,1
RB1CC1,2
RBBP5,1
RBBP6,2
RBBP7,2
RBBP8,2
RBBP8NL,1
RBBP9,2
RBCK1,1
RBFADN,2
RBFOX1,1
RBFOX2,3
RBKS,2
RBL1,2
RBL2,1
RBM12,1
RBM12B-AS1,2
RBM14,1
RBM15B,2
RBM17,1
RBM18,1
RBM19,2
RBM20,2
RBM23,2
RBM24,2
RBM25,4
RBM26,1
RBM28,1
RBM3,1
RBM39,1
RBM4,1
RBM41,2
RBM42,1
RBM43,2
RBM45,3
RBM47,2
RBM5,2
RBM6,3
RBM7,1
RBMS1,2
RBMS2,1
RBMS3,2
RBMS3-AS3,1
RBMX2,1
RBMXL1,2
RBMY1F,1
RBP1,1
RBPJ,2
RBPMS,1
RBPMS-AS1,3
RBPMS2,1
RBSN,3
RBX1,1
RCAN1,2
RCAN3,2
RCAN3AS,2
RCBTB1,2
RCBTB2,1
RCC1,2
RCC2,1
RCCD1,1
RCHY1,1
RCL1,2
RCN1,1
RCN2,1
RCOR1,2
RCOR2,1
RCSD1,1
RDH10,1
RDH10-AS1,1
RDH11,3
RDH13,1
RDH14,1
RDM1P5,2
RDX,2
RECK,2
RECQL5,2
REELD1,2
REEP3,2
REEP4,1
REL,2
RELA,2
RELB,1
RELCH,1
RELL1,2
RELN,1
RELT,2
REM2,2
REN,1
REPS1,1
REPS2,1
RER1,2
RERE,4
RERE-AS1,1
RERG,1
RETREG3,4
RETSAT,2
REV1,2
REV3L,3
REXO1,2
REXO2,1
REXO4,1
RFC1,2
RFC2,1
RFC3,1
RFC4,1
RFC5,1
RFESD,1
RFFL,3
RFK,1
RFLNA,1
RFPL4B,1
RFT1,3
RFTN1,1
RFWD3,2
RFX1,1
RFX2,2
RFX3,3
RFX5,4
RFX7,1
RFX8,1
RGL1,1
RGL2,1
RGL3,1
RGL4,1
RGMA,1
RGMB,1
RGPD3,2
RGPD6,2
RGPD8,4
RGS1,1
RGS10,1
RGS12,2
RGS13,1
RGS14,1
RGS17,2
RGS18,1
RGS19,1
RGS2,1
RGS20,2
RGS21,1
RGS22,1
RGS3,2
RGS4,1
RGS5,1
RGS7,2
RGS7BP,1
RGS9,2
RGS9BP,1
RHBDD1,1
RHBDF1,1
RHBDF2,1
RHBDL2,1
RHBDL3,1
RHCE,1
RHEB,3
RHEBL1,1
RHO,1
RHOA,3
RHOB,2
RHOBTB1,1
RHOBTB3,1
RHOC,2
RHOD,1
RHOF,1
RHOH,1
RHOQ,1
RHOT2,1
RHOU,2
RHOV,1
RHPN1,1
RHPN2,1
RIBC2,3
RIC1,2
RIC3,1
RIC8A,1
RIC8B,1
RICTOR,2
RIDA,2
RILP,2
RILPL1,2
RILPL2,2
RIMBP2,1
RIMBP3,1
RIMBP3C,1
RIMKLA,1
RIMKLB,1
RIMS1,1
RIMS2,1
RIN1,1
RIN2,2
RIN3,2
RING1,1
RINL,1
RINT1,1
RIOK1,1
RIOK2,1
RIOK3,2
RIOX2,1
RIPK1,1
RIPK2,1
RIPOR1,2
RIPOR2,1
RIT1,1
RIT2,1
RITA1,1
RLIM,1
RLN1,1
RMC1,1
RMDN2,2
RMDN3,1
RMI2,1
RMND1,1
RMND5A,2
RMND5B,1
RN7SL1,1
RN7SL2,2
RN7SL832P,1
RNA5-8SN4,1
RNASE10,2
RNASE11,1
RNASE2,2
RNASEH1,1
RNASEH2A,2
RNASEH2C,1
RNASEK-C17orf49,1
RND1,1
RND3,1
RNF10,1
RNF103,2
RNF11,1
RNF111,2
RNF112,1
RNF113B,1
RNF114,1
RNF115,1
RNF121,2
RNF123,1
RNF126,1
RNF126P1,2
RNF128,1
RNF13,2
RNF130,1
RNF133,1
RNF139,1
RNF139-AS1,1
RNF14,1
RNF141,1
RNF144A-AS1,1
RNF144B,2
RNF145,3
RNF149,2
RNF150,2
RNF152,1
RNF157,1
RNF165,1
RNF166,1
RNF167,1
RNF168,2
RNF169,1
RNF170,1
RNF180,1
RNF181,2
RNF182,1
RNF185,1
RNF187,3
RNF19A,2
RNF19B,2
RNF2,2
RNF20,1
RNF207,3
RNF208,1
RNF212,1
RNF213,2
RNF215,1
RNF216,2
RNF216P1,3
RNF217,1
RNF217-AS1,1
RNF220,1
RNF223,1
RNF225,2
RNF24,2
RNF25,2
RNF26,1
RNF31,2
RNF34,1
RNF38,3
RNF39,1
RNF4,3
RNF40,1
RNF41,2
RNF43,1
RNF44,3
RNF5P1,1
RNF6,2
RNF7,1
RNF8,1
RNFT1-DT,2
RNFT2,3
RNGTT,3
RNH1,3
RNLS,2
RNPEP,1
RNPEPL1,3
RNU105B,1
RNU105C,1
RNU12,1
RNU2-1,2
RNU4-2,2
RNU4ATAC,1
RNU5A-1,1
RNU5B-1,1
RNU5D-1,2
RNU5F-1,1
RNU6-7,1
RNU6-9,2
RNU6ATAC,1
RNVU1-15,3
RNVU1-18,3
RNVU1-19,1
RNVU1-2A,3
RNVU1-3,1
RNVU1-4,1
RNVU1-6,1
RNVU1-7,1
RNVU1-8,2
RNY5,2
ROBO1,1
ROBO3,1
ROBO4,1
ROCK1,1
ROCK1P1,3
ROCK2,1
ROGDI,2
ROMO1,2
ROPN1B,1
ROPN1L,1
ROPN1L-AS1,2
ROR1,1
ROR2,1
RORA,1
RORA-AS2,1
RORC,1
RP2,1
RP9,3
RP9P,1
RPA1,1
RPA3,1
RPA4,1
RPAP1,1
RPAP3,2
RPE,1
RPE65,1
RPEL1,1
RPF2,2
RPGR,2
RPGRIP1,1
RPH3AL,2
RPIA,2
RPL10,1
RPL10A,1
RPL10L,1
RPL11,2
RPL13AP20,1
RPL13AP3,1
RPL14,1
RPL15,1
RPL17-C18orf32,1
RPL18,2
RPL19,1
RPL19P12,1
RPL21,1
RPL21P44,1
RPL22,1
RPL22L1,2
RPL23A,1
RPL23AP32,1
RPL23AP82,3
RPL24,1
RPL26,1
RPL27,2
RPL28,1
RPL29P2,1
RPL3,2
RPL31,1
RPL32,1
RPL32P3,3
RPL34,2
RPL34-AS1,1
RPL35A,1
RPL36,1
RPL37,1
RPL37A,1
RPL38,1
RPL39,2
RPL39L,2
RPL5,1
RPL7L1,1
RPL8,1
RPL9,4
RPLP0,2
RPLP2,1
RPN1,3
RPP21,2
RPP30,4
RPP38,1
RPP40,1
RPPH1,1
RPRD1A,2
RPRD1B,2
RPRD2,1
RPRML,1
RPS10-NUDT3,1
RPS10P7,2
RPS11,2
RPS12,2
RPS13,2
RPS14,1
RPS15,1
RPS15A,1
RPS16P5,1
RPS17,2
RPS18,4
RPS19,1
RPS19BP1,1
RPS2,1
RPS21,1
RPS23,2
RPS24,1
RPS26,1
RPS27,3
RPS27L,1
RPS28,1
RPS29,2
RPS2P32,4
RPS5,1
RPS6KA1,3
RPS6KA2,2
RPS6KA3,2
RPS6KA4,1
RPS6KA5,2
RPS6KA6,1
RPS6KB1,1
RPS6KB2,1
RPS6KC1,1
RPS7,1
RPS9,1
RPSA,3
RPSAP52,1
RPSAP9,1
RPTN,1
RPTOR,1
RPUSD1,3
RPUSD3,1
RRAGA,1
RRAGB,1
RRAGC,1
RRAGD,1
RRAS,1
RRAS2,2
RRBP1,1
RREB1,2
RRM1,1
RRM2,2
RRM2B,1
RRN3,2
RRN3P2,2
RRN3P3,1
RRP1,2
RRP12,1
RRP15,2
RRP36,1
RRP7A,1
RRP7BP,2
RRS1,1
RRS1-AS1,1
RSAD2,1
RSBN1,1
RSBN1L,1
RSF1,1
RSPH14,1
RSPH3,1
RSPH4A,1
RSPH6A,1
RSPO3,1
RSPRY1,2
RSRC1,4
RSRC2,2
RSRP1,2
RSU1,2
RSU1P2,1
RTCA,1
RTCA-AS1,2
RTCB,3
RTEL1,1
RTEL1-TNFRSF6B,1
RTF1,2
RTF2,2
RTKN,2
RTKN2,1
RTL3,1
RTL6,1
RTL8A,1
RTL8B,1
RTL9,1
RTN2,1
RTN3,1
RTN4,2
RTN4IP1,1
RTN4RL2,1
RTP3,1
RTP4,1
RTRAF,1
RTTN,1
RUBCN,2
RUFY1,2
RUFY2,1
RUFY3,2
RUNDC1,1
RUNDC3A-AS1,1
RUNX1,1
RUNX1T1,1
RUNX2,1
RUNX3,1
RUSC1,1
RUSC2,2
RUVBL1,2
RUVBL1-AS1,1
RUVBL2,3
RWDD1,2
RWDD2A,1
RWDD2B,1
RWDD3,3
RXFP1,1
RXFP2,1
RXFP3,1
RXFP4,1
RXRA,2
RXRB,2
RXRG,1
RXYLT1,1
RXYLT1-AS1,1
RYBP,2
RYK,1
RYR3,1
S100A10,2
S100A11,1
S100A13,1
S100A16,1
S100A2,1
S100A4,1
S100A6,3
S100A7,1
S100B,1
S100P,1
S100PBP,3
S100Z,1
S1PR1,1
S1PR3,1
S1PR5,1
SAAL1,1
SAC3D1,1
SACM1L,1
SACS,1
SAE1,1
SAG,1
SALL1,1
SALL2,1
SALL4,1
SAMD1,2
SAMD10,1
SAMD11,2
SAMD12,2
SAMD13,1
SAMD14,1
SAMD15,2
SAMD4A,2
SAMD4B,1
SAMD5,1
SAMD8,1
SAMD9,1
SAMHD1,2
SAMM50,2
SAMSN1,1
SAP18,1
SAP30BP,2
SAP30L,1
SAPCD2,1
SAR1A,1
SAR1B,1
SARAF,1
SARDH,1
SARNP,2
SARS1,2
SART1,1
SASH1,2
SASH3,1
SASS6,1
SAT1,2
SATB1,1
SATB2,2
SAV1,1
SAXO1,1
SAXO2,1
SAYSD1,1
SBDS,2
SBDSP1,3
SBF1,1
SBF2,1
SBF2-AS1,1
SBK1,1
SBNO2,2
SC5D,1
SCAANT1,2
SCAF1,1
SCAF11,2
SCAF8,1
SCAI,1
SCAMP1-AS1,1
SCAMP3,1
SCAMP4,2
SCAND2P,1
SCAP,3
SCAPER,1
SCARB1,2
SCARB2,1
SCARF1,1
SCARF2,1
SCARNA10,1
SCARNA2,1
SCARNA3,1
SCAT8,1
SCCPDH,3
SCD,2
SCFD2,1
SCG2,1
SCG3,1
SCG5,1
SCGB1A1,1
SCGB1C1,1
SCGB1C2,1
SCHIP1,1
SCHLAP1,2
SCIN,1
SCLT1,2
SCLY,1
SCMH1,2
SCML1,2
SCML2,1
SCML4,1
SCN10A,1
SCN11A,1
SCN4B,2
SCN8A,1
SCN9A,1
SCNN1A,2
SCO2,1
SCOC,2
SCP2,1
SCRIB,3
SCRN1,1
SCRN2,1
SCRN3,3
SCX,2
SCYL1,1
SCYL3,1
SDAD1,2
SDC1,2
SDC2,1
SDC3,1
SDC4,1
SDCBP,1
SDCBP2,2
SDCBP2-AS1,2
SDCCAG8,1
SDE2,1
SDF2,1
SDF2L1,2
SDHA,1
SDHAF3,1
SDHAF4,1
SDHAP1,1
SDHAP2,1
SDHAP3,1
SDHB,1
SDHC,1
SDHD,2
SDK1,1
SDK2,1
SDR39U1,1
SDR42E1,1
SEC11A,1
SEC11C,1
SEC13,2
SEC14L1,1
SEC16B,1
SEC1P,1
SEC22A,2
SEC22B,2
SEC22B2P,1
SEC22B3P,1
SEC22C,1
SEC23B,2
SEC23IP,1
SEC24A,1
SEC24B-AS1,2
SEC24D,1
SEC31A,1
SEC31B,3
SEC61A1,2
SEC61A2,1
SEC61B,1
SEC61G,2
SEC62,1
SEC63,1
SECISBP2,2
SECISBP2L,2
SECTM1,1
SEH1L,1
SEL1L,2
SEL1L2,1
SEL1L3,2
SELENBP1,1
SELENOF,1
SELENOH,1
SELENOI,1
SELENOK,1
SELENOM,3
SELENON,3
SELENOO,1
SELENOP,2
SELENOS,1
SELENOT,1
SELENOW,1
SELL,2
SELP,1
SEM1,1
SEMA3A,2
SEMA3C,3
SEMA3D,1
SEMA3E,1
SEMA3F,1
SEMA4A,2
SEMA4B,2
SEMA4C,1
SEMA4D,1
SEMA4F,2
SEMA5A,1
SEMA5A-AS1,1
SEMA6A-AS2,1
SEMA6B,1
SEMA6C,2
SEMA6D,2
SENP1,1
SENP2,2
SENP3,1
SENP5,4
SENP6,2
SENP7,1
SEPHS2,1
SEPSECS,3
SEPSECS-AS1,3
SEPT5-GP1BB,1
SEPTIN10,1
SEPTIN11,2
SEPTIN2,2
SEPTIN4-AS1,1
SEPTIN5,1
SEPTIN6,2
SEPTIN7,1
SEPTIN7-AS1,1
SEPTIN7P2,1
SEPTIN8,1
SEPTIN9,2
SEPTIN9-DT,1
SERAC1,1
SERBP1,1
SERF1B,2
SERF2-C15ORF63,1
SERGEF,1
SERHL2,1
SERINC2,1
SERINC3,1
SERINC4,1
SERINC5,2
SERP1,2
SERP2,1
SERPINA13P,1
SERPINA2,1
SERPINA3,1
SERPINB1,1
SERPINB11,2
SERPINB12,1
SERPINB2,1
SERPINB6,2
SERPINB7,1
SERPINB8,1
SERPINB9,1
SERPINB9P1,1
SERPIND1,1
SERPINE1,2
SERPINE2,1
SERPINE3,1
SERPINF1,1
SERPINF2,1
SERPINH1,4
SERPINI1,1
SERTAD1,2
SERTAD2,3
SERTAD3,1
SERTAD4,2
SERTAD4-AS1,1
SESN1,2
SESTD1,1
SET,1
SETBP1,1
SETD1A,1
SETD1B,1
SETD3,1
SETD4,1
SETD5,1
SETD6,1
SETD7,1
SETD9,1
SETDB1,1
SETDB2-PHF11,2
SETMAR,1
SETX,1
SF1,1
SF3A1,1
SF3A3,3
SF3B1,2
SF3B2,1
SF3B4,1
SF3B5,2
SFI1,2
SFMBT1,2
SFMBT2,1
SFN,2
SFPQ,1
SFR1,1
SFRP4,1
SFSWAP,2
SFT2D2,1
SFT2D3,2
SFTA3,1
SFTPB,1
SFTPD,1
SFXN1,1
SFXN2,1
SFXN3,2
SFXN4,2
SFXN5,3
SGCA,1
SGCB,1
SGCD,1
SGCG,1
SGF29,1
SGIP1,1
SGK1,2
SGK3,2
SGMS1,1
SGMS2,1
SGO1,1
SGO2,1
SGPL1,1
SGPP1,1
SGSM1,2
SGTA,2
SGTB,2
SH2B1,1
SH2B2,1
SH2B3,1
SH2D1A,1
SH2D2A,1
SH2D4A,2
SH2D5,3
SH2D6,1
SH3BGR,1
SH3BGRL,1
SH3BGRL3,1
SH3BP1,1
SH3BP2,2
SH3BP4,1
SH3BP5,2
SH3BP5L,1
SH3D19,1
